Births by year and month per place of event city,,,
,,,
BOOK_YEAR,MTH,CITY,COUNT(*)
1962,Jun,TILLSONBURG,64
1962,Jun,TIMMINS,69
1962,Jun,TISDALE,19
1962,Jun,TORONTO,2172
1962,Jun,TRENTON,71
1962,Jun,UXBRIDGE,15
1962,Jun,WALKERTON,31
1962,Jun,WELLAND,95
1962,Jun,WESTON,159
1962,Jun,WIARTON,9
1962,Jun,WINCHESTER,40
1962,Jun,WINDSOR,440
1962,Jun,WINGHAM,30
1962,Jun,WOODSTOCK,64
1962,Jun,YORK,174
1962,Mar,AJAX,36
1962,Mar,ALLISTON,29
1962,Mar,ARNPRIOR,22
1962,Mar,ATIKOKAN,24
1962,Mar,BANCROFT,29
1962,Mar,BARRIE,97
1962,Mar,BELLEVILLE,130
1962,Mar,BLIND RIVER,30
1962,Mar,BOWMANVILLE,50
1962,Mar,BRACEBRIDGE,23
1962,Mar,BRAMPTON,93
1962,Mar,BRANTFORD,151
1962,Mar,BROCKVILLE,105
1962,Mar,BURKS FALLS,13
1962,Mar,BURLINGTON,97
1962,Mar,CAMPBELLFORD,14
1962,Mar,CARLETON PLACE,23
1962,Mar,CHAPLEAU,17
1962,Mar,CHATHAM,210
1962,Mar,CHESLEY,7
1962,Mar,CLINTON,29
1962,Mar,COBOURG,37
1962,Mar,COCHRANE,22
1962,Mar,COLLINGWOOD,29
1962,Mar,CORNWALL,172
1962,Mar,DEEP RIVER,18
1962,Mar,DRYDEN,37
1962,Mar,DUNNVILLE,35
1962,Mar,EAST YORK,447
1962,Mar,ELLIOT LAKE,38
1962,Mar,ENGLEHART,10
1962,Mar,ERRINGTON,21
1962,Mar,ESPANOLA,31
1962,Mar,ESQUESING,37
1962,Mar,ETOBICOKE,154
1962,Mar,EXETER,29
1962,Mar,FERGUS,25
1962,Mar,FORT ALBANY,6
1962,Mar,FORT ERIE,29
1962,Mar,FORT FRANCES,38
1962,Mar,FORT WILLIAM,99
1962,Mar,GALT,104
1962,Mar,GODERICH,24
1962,Mar,GRIMSBY,6
1962,Mar,GUELPH,129
1962,Mar,HAGERSVILLE,14
1962,Mar,HAILEYBURY,28
1962,Mar,HAMILTON,734
1962,Mar,HANOVER,17
1962,Mar,HAWKESBURY,87
1962,Mar,HEARST,28
1962,Mar,HUNTSVILLE,21
1962,Mar,INGERSOLL,25
1962,Mar,IROQUOIS FALLS,17
1962,Mar,KAPUSKASING,62
1962,Mar,KENORA,56
1962,Mar,KINCARDINE,11
1962,Mar,KINGSTON,238
1962,Mar,KIRKLAND LAKE,51
1962,Mar,KITCHENER,303
1962,Mar,LEAMINGTON,54
1962,Mar,LINDSAY,58
1962,Mar,LISTOWEL,36
1962,Mar,LITTLE CURRENT,18
1962,Mar,LONDON,450
1962,Mar,MARATHON ID,8
1962,Mar,MARKDALE,10
1962,Mar,MATHESON,9
1962,Mar,MATTAWA,21
1962,Mar,MEAFORD,14
1962,Mar,MICHIPICOTEN,16
1962,Mar,MIDLAND,27
1962,Mar,MOOSE FACTORY,8
1962,Mar,NEW LISKEARD,24
1962,Mar,NEWMARKET,133
1962,Mar,NIAGARA FALLS,126
1962,Mar,NIPIGON,9
1962,Mar,NORTH BAY,144
1962,Mar,NORTH GRIMSBY,31
1962,Mar,NORTH YORK,144
1962,Mar,OAKVILLE,147
1962,Mar,OHSWEKEN,11
1962,Mar,ORANGEVILLE,28
1962,Mar,ORILLIA,63
1962,Mar,OSHAWA,216
1962,Mar,OTTAWA,908
1962,Mar,OWEN SOUND,47
1962,Mar,OXFORD,10
1962,Mar,PALMERSTON,18
1962,Mar,PARIS,14
1962,Mar,PARRY SOUND,34
1962,Mar,PEMBROKE,158
1962,Mar,PENETANGUISHENE,18
1962,Mar,PERTH,26
1962,Mar,PETERBOROUGH,169
1962,Mar,PETROLIA,24
1962,Mar,PICTON,20
1962,Mar,PORT ARTHUR,130
1962,Mar,PORT COLBORNE,69
1962,Mar,PORT HOPE,19
1962,Mar,PORT PERRY,12
1962,Mar,RED LAKE,9
1962,Mar,RENFREW,36
1962,Mar,SARNIA,178
1962,Mar,SAULT STE MARIE,196
1962,Mar,SCARBOROUGH,356
1962,Mar,SEAFORTH,11
1962,Mar,SHERWOOD,11
1962,Mar,SIMCOE,61
1962,Mar,SIOUX LOOKOUT,24
1962,Mar,SMITHS FALLS,29
1962,Mar,SMOOTH RK FALLS,6
1962,Mar,SOUTHAMPTON,14
1962,Mar,ST CATHARINES,248
1962,Mar,ST MARYS,23
1962,Mar,ST THOMAS,87
1962,Mar,STOUFFVILLE,10
1962,Mar,STRATFORD,79
1962,Mar,STRATHROY,36
1962,Mar,STURGEON FALLS,39
1962,Mar,SUDBURY,436
1962,Mar,TERRACE BAY,15
1962,Mar,TILLSONBURG,67
1962,Mar,TIMMINS,87
1962,Mar,TISDALE,23
1962,Mar,TORONTO,2294
1962,Mar,TRENTON,86
1962,Mar,UXBRIDGE,11
1962,Mar,WALKERTON,36
1962,Mar,WELLAND,113
1962,Mar,WESTON,199
1962,Mar,WIARTON,6
1962,Mar,WINCHESTER,54
1962,Mar,WINDSOR,467
1962,Mar,WINGHAM,28
1962,Mar,WOODSTOCK,77
1962,Mar,YORK,195
1962,May,AJAX,38
1962,May,ALLISTON,26
1962,May,ALMONTE,9
1962,May,ARNPRIOR,31
1962,May,ATIKOKAN,18
1962,May,BANCROFT,24
1962,May,BARRIE,94
1962,May,BELLEVILLE,119
1962,May,BLIND RIVER,27
1962,May,BOWMANVILLE,33
1962,May,BRACEBRIDGE,17
1962,May,BRAMPTON,86
1962,May,BRANTFORD,141
1962,May,BROCKVILLE,80
1962,May,BURKS FALLS,14
1962,May,BURLINGTON,97
1962,May,CAMPBELLFORD,23
1962,May,CARLETON PLACE,13
1962,May,CHAPLEAU,18
1962,May,CHATHAM,199
1962,May,CLINTON,27
1962,May,COBOURG,34
1962,May,COCHENOUR,8
1962,May,COCHRANE,19
1962,May,COLLINGWOOD,38
1962,May,CORNWALL,159
1962,May,DEEP RIVER,19
1962,May,DRYDEN,21
1962,May,DUNNVILLE,38
1962,May,DYSART,6
1962,May,EAST YORK,417
1962,May,ELLIOT LAKE,6
1962,May,ELLIOT LAKE ID,29
1962,May,ERRINGTON,19
1962,May,ESPANOLA,27
1962,May,ESQUESING,27
1962,May,ETOBICOKE,167
1962,May,EXETER,20
1962,May,FERGUS,15
1962,May,FORT ERIE,26
1962,May,FORT FRANCES,42
1962,May,FORT WILLIAM,102
1962,May,GALT,90
1962,May,GODERICH,21
1962,May,GUELPH,123
1962,May,HAGERSVILLE,12
1962,May,HAILEYBURY,29
1962,May,HAMILTON,699
1962,May,HANOVER,32
1962,May,HAWKESBURY,89
1962,May,HEARST,32
1962,May,HUNTSVILLE,16
1962,May,INGERSOLL,23
1962,May,IROQUOIS FALLS,18
1962,May,KAPUSKASING,47
1962,May,KENORA,48
1962,May,KINCARDINE,15
1962,May,KINGSTON,243
1962,May,KIRKLAND LAKE,56
1962,May,KITCHENER,296
1962,May,LEAMINGTON,56
1962,May,LINDSAY,56
1962,May,LISTOWEL,25
1962,May,LITTLE CURRENT,10
1962,May,LONDON,532
1962,May,MARATHON ID,8
1962,May,MARKDALE,18
1962,May,MATHESON,15
1962,May,MATTAWA,11
1962,May,MEAFORD,14
1962,May,MICHIPICOTEN,13
1962,May,MIDLAND,40
1962,May,MOUNT FOREST,6
1962,May,NEW LISKEARD,21
1962,May,NEWMARKET,130
1962,May,NIAGARA FALLS,131
1962,May,NIPIGON,11
1962,May,NORTH BAY,150
1962,May,NORTH GRIMSBY,42
1962,May,NORTH YORK,154
1962,May,OAKVILLE,120
1962,May,OHSWEKEN,9
1962,May,ORANGEVILLE,22
1962,May,ORILLIA,66
1962,May,OSHAWA,204
1962,May,OTTAWA,828
1962,May,OWEN SOUND,51
1962,May,OXFORD,11
1962,May,PALMERSTON,18
1962,May,PARIS,15
1962,May,PARRY SOUND,33
1962,May,PEMBROKE,150
1962,May,PENETANGUISHENE,30
1962,May,PERTH,18
1962,May,PETERBOROUGH,140
1962,May,PETROLIA,18
1962,May,PICTON,25
1962,May,PORT ARTHUR,127
1962,May,PORT COLBORNE,56
1962,May,PORT HOPE,22
1962,May,PORT PERRY,11
1962,May,RAINY RIVER,6
1962,May,RENFREW,33
1962,May,SARNIA,181
1962,May,SAULT STE MARIE,181
1962,May,SCARBOROUGH,332
1962,May,SEAFORTH,13
1962,May,SHERWOOD,10
1962,May,SIMCOE,59
1962,May,SIOUX LOOKOUT,25
1962,May,SMITHS FALLS,46
1962,May,SMOOTH RK FALLS,9
1962,May,SOUTHAMPTON,7
1962,May,ST CATHARINES,213
1962,May,ST MARYS,19
1962,May,ST THOMAS,76
1962,May,STOUFFVILLE,7
1962,May,STRATFORD,83
1962,May,STRATHROY,35
1962,May,STURGEON FALLS,43
1962,May,SUDBURY,400
1962,May,TECK,6
1962,May,TERRACE BAY,6
1962,May,THESSALON,8
1962,May,TILLSONBURG,55
1962,May,TIMMINS,86
1962,May,TISDALE,22
1962,May,TORONTO,2226
1962,May,TRENTON,84
1962,May,UXBRIDGE,12
1962,May,WALKERTON,20
1962,May,WELLAND,99
1962,May,WESTON,182
1962,May,WIARTON,8
1962,May,WINCHESTER,57
1962,May,WINDSOR,502
1962,May,WINGHAM,25
1962,May,WOODSTOCK,53
1962,May,YORK,201
1962,Nov,AJAX,26
1962,Nov,ALLISTON,31
1962,Nov,ALMONTE,15
1962,Nov,ARNPRIOR,23
1962,Nov,ATIKOKAN,19
1962,Nov,BANCROFT,22
1962,Nov,BARRIE,95
1962,Nov,BELLEVILLE,118
1962,Nov,BLIND RIVER,21
1962,Nov,BOWMANVILLE,36
1962,Nov,BRACEBRIDGE,18
1962,Nov,BRAMPTON,82
1962,Nov,BRANTFORD,133
1962,Nov,BROCKVILLE,79
1962,Nov,BURKS FALLS,7
1962,Nov,BURLINGTON,94
1962,Nov,CAMPBELLFORD,24
1962,Nov,CARLETON PLACE,16
1962,Nov,CARNARVON,9
1962,Nov,CHAPLEAU,14
1962,Nov,CHATHAM,207
1962,Nov,CHESLEY,7
1962,Nov,CLINTON,25
1962,Nov,COBOURG,35
1962,Nov,COCHENOUR,10
1962,Nov,COCHRANE,28
1962,Nov,COLLINGWOOD,33
1962,Nov,CORNWALL,127
1962,Nov,DEEP RIVER,20
1962,Nov,DRYDEN,18
1962,Nov,DUNNVILLE,24
1962,Nov,DURHAM,7
1962,Nov,EAST YORK,386
1962,Nov,ELLIOT LAKE,16
1962,Nov,ELLIOT LAKE ID,20
1962,Nov,EMO,6
1962,Nov,ENGLEHART,10
1962,Nov,ERRINGTON,18
1962,Nov,ESPANOLA,23
1962,Nov,ESQUESING,31
1962,Nov,ETOBICOKE,179
1962,Nov,EXETER,17
1962,Nov,FERGUS,20
1962,Nov,FORT ERIE,28
1962,Nov,FORT FRANCES,38
1962,Nov,FORT WILLIAM,104
1962,Nov,GALT,109
1962,Nov,GODERICH,17
1962,Nov,GUELPH,123
1962,Nov,HAGERSVILLE,13
1962,Nov,HAILEYBURY,18
1962,Nov,HAMILTON,727
1962,Nov,HANOVER,19
1962,Nov,HAWKESBURY,82
1962,Nov,HEARST,21
1962,Nov,HUNTSVILLE,21
1962,Nov,INGERSOLL,26
1962,Nov,IROQUOIS FALLS,18
1962,Nov,KAPUSKASING,45
1962,Nov,KENORA,42
1962,Nov,KINCARDINE,13
1962,Nov,KINGSTON,266
1962,Nov,KIRKLAND LAKE,55
1962,Nov,KITCHENER,268
1962,Nov,LEAMINGTON,63
1962,Nov,LINDSAY,47
1962,Nov,LISTOWEL,27
1962,Nov,LITTLE CURRENT,13
1962,Nov,LONDON,456
1962,Nov,MARATHON ID,6
1962,Nov,MARKDALE,12
1962,Nov,MATHESON,7
1962,Nov,MATTAWA,7
1962,Nov,MEAFORD,12
1962,Nov,MICHIPICOTEN,22
1962,Nov,MIDLAND,47
1962,Nov,MOOSE FACTORY,8
1962,Nov,MOUNT FOREST,12
1962,Nov,NEW LISKEARD,16
1962,Nov,NEWMARKET,124
1962,Nov,NIAGARA FALLS,100
1962,Nov,NIPIGON,15
1962,Nov,NORTH BAY,138
1962,Nov,NORTH GRIMSBY,37
1962,Nov,NORTH YORK,149
1962,Nov,OAKVILLE,105
1962,Nov,ORANGEVILLE,47
1962,Nov,ORILLIA,78
1962,Nov,OSHAWA,197
1962,Nov,OTTAWA,819
1962,Nov,OWEN SOUND,48
1962,Nov,OXFORD,11
1962,Nov,PALMERSTON,21
1962,Nov,PARIS,9
1962,Nov,PARRY SOUND,29
1962,Nov,PEMBROKE,126
1962,Nov,PENETANGUISHENE,35
1962,Nov,PERTH,24
1962,Nov,PETERBOROUGH,140
1962,Nov,PETROLIA,20
1962,Nov,PICTON,24
1962,Nov,PORT ARTHUR,114
1962,Nov,PORT COLBORNE,59
1962,Nov,PORT HOPE,11
1962,Nov,PORT PERRY,10
1962,Nov,RED LAKE,13
1962,Nov,RENFREW,28
1962,Nov,SARNIA,153
1962,Nov,SAULT STE MARIE,175
1962,Nov,SCARBOROUGH,362
1962,Nov,SEAFORTH,15
1962,Nov,SHERWOOD,8
1962,Nov,SIMCOE,70
1962,Nov,SIOUX LOOKOUT,26
1962,Nov,SMITHS FALLS,40
1962,Nov,SMOOTH RK FALLS,10
1962,Nov,SOUTHAMPTON,7
1962,Nov,ST CATHARINES,216
1962,Nov,ST MARYS,22
1962,Nov,ST THOMAS,84
1962,Nov,STRATFORD,54
1962,Nov,STRATHROY,42
1962,Nov,STURGEON FALLS,41
1962,Nov,SUDBURY,374
1962,Nov,TERRACE BAY,6
1962,Nov,TILLSONBURG,48
1962,Nov,TIMMINS,93
1962,Nov,TISDALE,26
1962,Nov,TORONTO,2087
1962,Nov,TRENTON,79
1962,Nov,TUSCARORA,9
1962,Nov,UXBRIDGE,11
1962,Nov,WALKERTON,26
1962,Nov,WELLAND,108
1962,Nov,WESTON,184
1962,Nov,WIARTON,10
1962,Nov,WICKSTEED,6
1962,Nov,WINCHESTER,43
1962,Nov,WINDSOR,390
1962,Nov,WINGHAM,28
1962,Nov,WOODSTOCK,57
1962,Nov,YORK,181
1962,Oct,AJAX,29
1962,Oct,ALLISTON,28
1962,Oct,ALMONTE,13
1962,Oct,ARNPRIOR,22
1962,Oct,ATIKOKAN,13
1962,Oct,BANCROFT,20
1962,Oct,BARRIE,92
1962,Oct,BELLEVILLE,103
1962,Oct,BLIND RIVER,18
1962,Oct,BOWMANVILLE,36
1962,Oct,BRACEBRIDGE,22
1962,Oct,BRAMPTON,83
1962,Oct,BRANTFORD,144
1962,Oct,BROCKVILLE,84
1962,Oct,BURKS FALLS,10
1962,Oct,BURLINGTON,126
1962,Oct,CAMPBELLFORD,21
1962,Oct,CARLETON PLACE,12
1962,Oct,CARNARVON,8
1962,Oct,CHAPLEAU,18
1962,Oct,CHATHAM,210
1962,Oct,CLINTON,24
1962,Oct,COBOURG,31
1962,Oct,COCHENOUR,6
1962,Oct,COCHRANE,21
1962,Oct,COLLINGWOOD,38
1962,Oct,CORNWALL,164
1962,Oct,DEEP RIVER,24
1962,Oct,DRYDEN,32
1962,Oct,DUNNVILLE,29
1962,Oct,DURHAM,8
1962,Oct,EAST YORK,422
1962,Oct,ELLIOT LAKE,20
1962,Oct,ELLIOT LAKE ID,36
1962,Oct,EMO,6
1962,Oct,ENGLEHART,7
1962,Oct,ERRINGTON,13
1962,Oct,ESPANOLA,24
1962,Oct,ESQUESING,33
1962,Oct,ETOBICOKE,170
1962,Oct,EXETER,34
1962,Oct,FERGUS,29
1962,Oct,FORT ERIE,17
1962,Oct,FORT FRANCES,38
1962,Oct,FORT WILLIAM,101
1962,Oct,GALT,97
1962,Oct,GODERICH,26
1962,Oct,GRIMSBY,8
1962,Oct,GUELPH,112
1962,Oct,HAGERSVILLE,18
1962,Oct,HAILEYBURY,31
1962,Oct,HAMILTON,708
1962,Oct,HANOVER,16
1962,Oct,HAWKESBURY,84
1962,Oct,HEARST,25
1962,Oct,HUNTSVILLE,21
1962,Oct,INGERSOLL,22
1962,Oct,IROQUOIS FALLS,20
1962,Oct,KAPUSKASING,53
1962,Oct,KENORA,51
1962,Oct,KINCARDINE,15
1962,Oct,KINGSTON,246
1962,Oct,KIRKLAND LAKE,57
1962,Oct,KITCHENER,292
1962,Oct,LEAMINGTON,79
1962,Oct,LINDSAY,60
1962,Oct,LISTOWEL,28
1962,Oct,LITTLE CURRENT,11
1962,Oct,LONDON,539
1962,Oct,MARATHON ID,6
1962,Oct,MARKDALE,24
1962,Oct,MATTAWA,15
1962,Oct,MEAFORD,16
1962,Oct,MICHIPICOTEN,16
1962,Oct,MIDLAND,34
1962,Oct,MOOSE FACTORY,9
1962,Oct,MOUNT FOREST,10
1962,Oct,NEW LISKEARD,23
1962,Oct,NEWMARKET,148
1962,Oct,NIAGARA FALLS,132
1962,Oct,NIPIGON,11
1962,Oct,NORTH BAY,151
1962,Oct,NORTH GRIMSBY,27
1962,Oct,NORTH YORK,140
1962,Oct,OAKVILLE,137
1962,Oct,ORANGEVILLE,34
1962,Oct,ORILLIA,74
1962,Oct,OSHAWA,205
1962,Oct,OTTAWA,873
1962,Oct,OWEN SOUND,53
1962,Oct,OXFORD,10
1962,Oct,PALMERSTON,22
1962,Oct,PARIS,14
1962,Oct,PARRY SOUND,33
1962,Oct,PEMBROKE,118
1962,Oct,PENETANGUISHENE,27
1962,Oct,PERTH,27
1962,Oct,PETERBOROUGH,174
1962,Oct,PETROLIA,22
1962,Oct,PICTON,22
1962,Oct,PORT ARTHUR,113
1962,Oct,PORT COLBORNE,43
1962,Oct,PORT HOPE,19
1962,Oct,PORT PERRY,9
1962,Oct,RED LAKE,10
1962,Oct,RENFREW,42
1962,Oct,SARNIA,159
1962,Oct,SAULT STE MARIE,182
1962,Oct,SCARBOROUGH,373
1962,Oct,SEAFORTH,12
1962,Oct,SHELBURNE,7
1962,Oct,SHERWOOD,17
1962,Oct,SIMCOE,77
1962,Oct,SIOUX LOOKOUT,25
1962,Oct,SMITHS FALLS,50
1962,Oct,SMOOTH RK FALLS,6
1962,Oct,SOUTHAMPTON,6
1962,Oct,ST CATHARINES,207
1962,Oct,ST MARYS,25
1962,Oct,ST THOMAS,104
1962,Oct,STRATFORD,80
1962,Oct,STRATHROY,27
1962,Oct,STURGEON FALLS,48
1962,Oct,SUDBURY,408
1962,Oct,TECK,6
1962,Oct,TERRACE BAY,8
1962,Oct,TILLSONBURG,43
1962,Oct,TIMMINS,95
1962,Oct,TISDALE,13
1962,Oct,TORONTO,2212
1962,Oct,TRENTON,79
1962,Oct,TUSCARORA,9
1962,Oct,UXBRIDGE,6
1962,Oct,WALKERTON,26
1962,Oct,WELLAND,91
1962,Oct,WESTON,198
1962,Oct,WIARTON,7
1962,Oct,WINCHESTER,49
1962,Oct,WINDSOR,439
1962,Oct,WINGHAM,21
1962,Oct,WOODSTOCK,92
1962,Oct,YORK,200
1962,Sep,AIRY,8
1962,Sep,AJAX,36
1962,Sep,ALLISTON,32
1962,Sep,ALMONTE,8
1962,Sep,ARNPRIOR,29
1962,Sep,ATIKOKAN,17
1962,Sep,BANCROFT,40
1962,Sep,BARRIE,94
1962,Sep,BEARDMORE,6
1962,Sep,BELLEVILLE,134
1962,Sep,BLIND RIVER,27
1962,Sep,BOWMANVILLE,33
1962,Sep,BRACEBRIDGE,18
1962,Sep,BRAMPTON,95
1962,Sep,BRANTFORD,150
1962,Sep,BROCKVILLE,89
1962,Sep,BURKS FALLS,18
1962,Sep,BURLINGTON,99
1962,Sep,CAMPBELLFORD,32
1962,Sep,CARLETON PLACE,14
1962,Sep,CARNARVON,10
1962,Sep,CHAPLEAU,13
1962,Sep,CHATHAM,223
1962,Sep,CHESLEY,6
1962,Sep,CLINTON,22
1962,Sep,COBOURG,37
1962,Sep,COCHENOUR,7
1962,Sep,COCHRANE,25
1962,Sep,COLLINGWOOD,27
1962,Sep,CORNWALL,184
1962,Sep,DEEP RIVER,20
1962,Sep,DRYDEN,38
1962,Sep,DUNNVILLE,24
1962,Sep,EAST YORK,442
1962,Sep,ELLIOT LAKE,13
1962,Sep,ELLIOT LAKE ID,23
1962,Sep,ERRINGTON,23
1962,Sep,ESPANOLA,24
1962,Sep,ESQUESING,35
1962,Sep,ETOBICOKE,169
1962,Sep,EXETER,24
1962,Sep,FERGUS,24
1962,Sep,FORT ERIE,27
1962,Sep,FORT FRANCES,39
1962,Sep,FORT WILLIAM,106
1962,Sep,GALT,100
1962,Sep,GODERICH,30
1962,Sep,GUELPH,111
1962,Sep,HAGERSVILLE,24
1962,Sep,HAILEYBURY,33
1962,Sep,HAMILTON,753
1962,Sep,HANOVER,25
1962,Sep,HAWKESBURY,96
1962,Sep,HEARST,31
1962,Sep,HUNTSVILLE,15
1962,Sep,INGERSOLL,24
1962,Sep,IROQUOIS FALLS,13
1962,Sep,KAPUSKASING,48
1962,Sep,KENORA,57
1962,Sep,KINCARDINE,17
1962,Sep,KINGSTON,259
1962,Sep,KIRKLAND LAKE,48
1962,Sep,KITCHENER,303
1962,Sep,LEAMINGTON,54
1962,Sep,LINDSAY,51
1962,Sep,LISTOWEL,36
1962,Sep,LITTLE CURRENT,9
1962,Sep,LONDON,487
1962,Sep,MANITOUWADGE,11
1962,Sep,MARKDALE,18
1962,Sep,MATTAWA,19
1962,Sep,MEAFORD,15
1962,Sep,MICHIPICOTEN,12
1962,Sep,MIDLAND,34
1962,Sep,MOOSE FACTORY,7
1962,Sep,MOOSONEE,7
1962,Sep,MOUNT FOREST,7
1962,Sep,NEW LISKEARD,21
1962,Sep,NEWMARKET,135
1962,Sep,NIAGARA FALLS,138
1962,Sep,NIPIGON,17
1962,Sep,NORTH BAY,150
1962,Sep,NORTH GRIMSBY,36
1962,Sep,NORTH YORK,140
1962,Sep,OAKVILLE,128
1962,Sep,OHSWEKEN,6
1962,Sep,ORANGEVILLE,47
1962,Sep,ORILLIA,63
1962,Sep,OSHAWA,202
1962,Sep,OTTAWA,837
1962,Sep,OWEN SOUND,52
1962,Sep,OXFORD,10
1962,Sep,PALMERSTON,14
1962,Sep,PARIS,13
1962,Sep,PARRY SOUND,32
1962,Sep,PEMBROKE,153
1962,Sep,PENETANGUISHENE,24
1962,Sep,PERTH,29
1962,Sep,PETERBOROUGH,183
1962,Sep,PETROLIA,19
1962,Sep,PICTON,25
1962,Sep,PORT ARTHUR,109
1962,Sep,PORT COLBORNE,47
1962,Sep,PORT HOPE,20
1962,Sep,PORT PERRY,9
1962,Sep,RED LAKE,10
1962,Sep,RENFREW,30
1962,Sep,SARNIA,191
1962,Sep,SAULT STE MARIE,210
1962,Sep,SCARBOROUGH,376
1962,Sep,SEAFORTH,19
1962,Sep,SHELBURNE,8
1962,Sep,SHERWOOD,11
1962,Sep,SIMCOE,86
1962,Sep,SIOUX LOOKOUT,28
1962,Sep,SMITHS FALLS,45
1962,Sep,SMOOTH RK FALLS,9
1962,Sep,SOUTHAMPTON,17
1962,Sep,ST CATHARINES,227
1962,Sep,ST MARYS,21
1962,Sep,ST THOMAS,78
1962,Sep,STOUFFVILLE,6
1962,Sep,STRATFORD,72
1962,Sep,STRATHROY,34
1962,Sep,STURGEON FALLS,38
1962,Sep,SUDBURY,370
1962,Sep,TECK,12
1962,Sep,TERRACE BAY,15
1962,Sep,THESSALON,9
1962,Sep,TILLSONBURG,57
1962,Sep,TIMMINS,96
1962,Sep,TISDALE,14
1962,Sep,TORONTO,2301
1962,Sep,TRENTON,73
1962,Sep,TUSCARORA,7
1962,Sep,UXBRIDGE,9
1962,Sep,WALKERTON,24
1962,Sep,WELLAND,95
1962,Sep,WESTON,194
1962,Sep,WIARTON,8
1962,Sep,WINCHESTER,51
1962,Sep,WINDSOR,486
1962,Sep,WINGHAM,25
1962,Sep,WOODSTOCK,64
1962,Sep,YORK,207
1963,Apr,AJAX,40
1963,Apr,ALLISTON,23
1963,Apr,ALMONTE,10
1963,Apr,ARNPRIOR,23
1963,Apr,ATIKOKAN,18
1963,Apr,BANCROFT,26
1963,Apr,BARRIE,91
1963,Apr,BELLEVILLE,122
1963,Apr,BLIND RIVER,21
1963,Apr,BOWMANVILLE,31
1963,Apr,BRACEBRIDGE,18
1963,Apr,BRAMPTON,101
1963,Apr,BRANTFORD,127
1963,Apr,BROCKVILLE,84
1963,Apr,BURKS FALLS,9
1963,Apr,BURLINGTON,100
1963,Apr,CAMPBELLFORD,18
1963,Apr,CARLETON PLACE,28
1963,Apr,CARNARVON,7
1963,Apr,CHAPLEAU,16
1963,Apr,CHATHAM,179
1963,Apr,CHESLEY,6
1963,Apr,CLINTON,25
1963,Apr,COBOURG,55
1963,Apr,COCHENOUR,12
1963,Apr,COCHRANE,16
1963,Apr,COLLINGWOOD,25
1963,Apr,CORNWALL,168
1963,Apr,DEEP RIVER,14
1963,Apr,DRYDEN,28
1963,Apr,DUNNVILLE,30
1963,Apr,DYSART,7
1963,Apr,EAST YORK,460
1963,Apr,ELLIOT LAKE,6
1963,Apr,ELLIOT LAKE ID,22
1963,Apr,ENGLEHART,15
1963,Apr,ERRINGTON,22
1963,Apr,ESPANOLA,22
1963,Apr,ESQUESING,38
1963,Apr,ETOBICOKE,162
1963,Apr,EXETER,32
1963,Apr,FERGUS,23
1963,Apr,FORT ERIE,21
1963,Apr,FORT FRANCES,45
1963,Apr,FORT WILLIAM,126
1963,Apr,GALT,113
1963,Apr,GODERICH,16
1963,Apr,GUELPH,147
1963,Apr,HAGERSVILLE,18
1963,Apr,HAILEYBURY,22
1963,Apr,HAMILTON,738
1963,Apr,HANOVER,16
1963,Apr,HAWKESBURY,82
1963,Apr,HEARST,26
1963,Apr,HUNTSVILLE,17
1963,Apr,IMP DIST,7
1963,Apr,INGERSOLL,24
1963,Apr,IROQUOIS FALLS,16
1963,Apr,KAPUSKASING,33
1963,Apr,KENORA,52
1963,Apr,KINCARDINE,16
1963,Apr,KINGSTON,259
1963,Apr,KIRKLAND LAKE,73
1963,Apr,KITCHENER,272
1963,Apr,LEAMINGTON,56
1963,Apr,LINDSAY,57
1963,Apr,LISTOWEL,27
1963,Apr,LITTLE CURRENT,13
1963,Apr,LONDON,453
1963,Apr,MANITOUWADGE,14
1963,Apr,MARKDALE,10
1963,Apr,MATHESON,10
1963,Apr,MATTAWA,14
1963,Apr,MEAFORD,7
1963,Apr,MICHIPICOTEN,23
1963,Apr,MIDLAND,38
1963,Apr,MOOSE FACTORY,7
1963,Apr,MOUNT FOREST,8
1963,Apr,NEW LISKEARD,28
1963,Apr,NEWMARKET,113
1963,Apr,NIAGARA FALLS,109
1963,Apr,NIPIGON,10
1963,Apr,NORTH BAY,129
1963,Apr,NORTH GRIMSBY,28
1963,Apr,NORTH YORK,157
1963,Apr,NOT RECORDED,6
1963,Apr,OAKVILLE,159
1963,Apr,ORANGEVILLE,37
1963,Apr,ORILLIA,59
1963,Apr,OSHAWA,228
1963,Apr,OTTAWA,908
1963,Apr,OWEN SOUND,46
1963,Apr,OXFORD,11
1963,Apr,PALMERSTON,21
1963,Apr,PARIS,20
1963,Apr,PARRY SOUND,34
1963,Apr,PEMBROKE,120
1963,Apr,PENETANGUISHENE,27
1963,Apr,PERTH,31
1963,Apr,PETERBOROUGH,158
1963,Apr,PETROLIA,13
1963,Apr,PICTON,38
1963,Apr,PORT ARTHUR,108
1963,Apr,PORT COLBORNE,54
1963,Apr,PORT HOPE,20
1963,Apr,PORT PERRY,6
1963,Apr,RED LAKE,9
1963,Apr,RENFREW,30
1963,Apr,SARNIA,153
1963,Apr,SAULT STE MARIE,188
1963,Apr,SCARBOROUGH,403
1963,Apr,SEAFORTH,11
1963,Apr,SHERWOOD,15
1963,Apr,SIMCOE,63
1963,Apr,SIOUX LOOKOUT,24
